electricity_facility [W],gas_facility [W]
9959.975919,0
9880.557197,0
9824.240519,0
9817.272059,0
9862.207137,0
9780.379068,0
9745.84624,0
9830.691559,0
10005.91678,0
9167.904652,0
10117.43911,0
10807.66648,0
11237.66474,0
11010.80437,0
11231.64986,0
11368.06574,0
11452.78202,0
11509.09932,0
11535.01,0
11513.47101,0
10832.51533,0
9895.73284,0
9249.291304,0
8804.161312,0
8410.663991,0
7979.315471,0
7542.850999,0
7103.242985,0
6661.308213,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
5671.5411,2966.102194
5278.200807,1358.202663
5354.72568,1041.722906
5005.239605,886.4265598
5410.255928,829.641958
5011.166356,506.6090001
4688.55473,176.655481
4367.032555,0
6573.330747,0
6508.146496,0
6445.287463,0
6444.662468,0
6446.010139,0
6522.063533,0
6629.598574,0
6810.65607,0
6975.080076,0
7152.654504,0
7327.596365,0
7525.837725,0
7826.891966,0
8570.961912,0
9271.530788,0
9416.24312,0
9565.878954,0
9695.421427,0
9825.032376,0
9961.381639,0
10008.59745,0
10056.22076,0
10078.55852,0
10071.95242,0
10045.37979,0
10006.28415,0
9954.261975,0
9899.697072,0
9851.869936,0
9808.750417,0
9797.262729,0
9844.207312,0
9646.453607,0
9476.959705,0
9342.21862,0
9327.724286,0
8237.043034,0
9294.995968,0
9942.132258,0
10312.8815,0
10221.12183,0
10481.86403,0
10642.82215,0
10735.87267,0
10707.17429,0
9730.456121,0
8633.483965,0
8077.20125,0
7155.493966,0
6529.018026,0
5891.023084,0
5268.418826,0
4644.430082,0
4045.034874,0
3647.499786,0
3388.738473,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
5242.393505,2724.793104
4927.590633,1174.544104
4993.339048,879.1173953
4704.477019,717.0832573
5133.175478,676.3704135
4899.706639,417.6895957
4674.271613,0
4323.140701,0
6558.027618,0
6493.7213,0
6447.704631,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
6456.150266,0
6577.474116,0
6780.072952,0
7016.752211,0
7256.878094,0
7499.697988,0
8041.659889,0
8938.084363,0
9282.167196,0
9498.290071,0
9686.424422,0
9858.871234,0
10025.27325,0
10051.95304,0
10067.42766,0
10052.9081,0
10002.30099,0
9941.975875,0
9858.202026,0
9767.343615,0
9694.388983,0
9653.295404,0
9648.07222,0
9722.140681,0
9813.079752,0
9705.167766,0
9600.491523,0
9554.919845,0
9608.50779,0
8398.085815,0
9128.922653,0
9958.608988,0
10395.94612,0
10284.98045,0
10604.35969,0
10802.28184,0
10941.55873,0
11011.47808,0
11044.78244,0
11053.22014,0
11043.81702,0
10737.68425,0
10723.0495,0
9905.317805,0
9052.481016,0
8289.670223,0
7734.027025,0
7174.931231,0
6613.687302,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
4987.170959,0
5179.803876,0
5400.023545,0
5533.274781,0
6685.946123,0
7239.747102,0
7626.445335,0
7822.656545,0
9470.52341,0
9557.975649,0
9509.117425,0
9760.177242,0
10143.34021,0
10380.83398,0
10280.49544,0
10226.97655,0
10217.16345,0
10216.29636,0
10289.74986,0
10386.90735,0
10501.12775,0
10619.34535,0
10762.19687,0
10905.92471,0
11061.45246,0
11204.58412,0
11345.29435,0
11491.64848,0
11512.71644,0
11527.34951,0
11543.10531,0
11545.61787,0
11536.03044,0
11522.71638,0
11534.42469,0
11594.37586,0
11673.79245,0
11769.75215,0
11889.13582,0
12029.23117,0
11886.43427,0
11760.39644,0
11674.0684,0
11688.0208,0
10488.81323,0
11136.70049,0
11576.56781,0
11784.29619,0
11447.00218,0
11538.12869,0
11585.73833,0
11583.65865,0
11678.71179,0
11745.30139,0
11793.7229,0
11829.84376,0
11559.79839,0
11586.37401,0
11601.44151,0
11609.23198,0
11619.54723,0
11625.07989,0
11626.78574,0
11625.72344,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
5663.153432,0
5777.207647,0
5816.518329,0
5903.775726,0
6381.065709,0
6761.387956,0
7105.982797,0
7420.523834,0
8213.124937,0
8452.715829,0
8620.960846,0
8727.393108,0
8975.138013,0
9307.060403,0
9783.078276,0
10343.85271,0
10453.04563,0
10578.61458,0
10668.6849,0
10740.53595,0
10788.5432,0
10775.05633,0
10890.16327,0
11046.56188,0
10844.51721,0
11076.73809,0
10999.61915,0
10788.68595,0
10358.26333,0
9854.734114,0
9635.795666,0
9590.120252,0
9650.152022,0
9784.867542,0
9926.543027,0
10159.51959,0
10378.10047,0
10608.61889,0
10891.22114,0
11209.10812,0
11355.14825,0
11576.00219,0
11737.30192,0
11863.09526,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
11454.60692,0
11826.87165,0
11783.56245,0
12186.39084,0
13028.18368,0
13196.06888,0
13182.61914,0
13004.27368,0
14245.5603,0
13745.45402,0
13487.92954,0
13363.44321,0
13320.12497,0
13377.04529,0
13260.35155,0
13153.51867,0
12855.39946,0
12622.92365,0
12481.31075,0
12400.31042,0
12337.73905,0
12286.40651,0
12234.43353,0
12185.99308,0
12278.48803,0
12232.85571,0
12191.77273,0
12189.05957,0
12150.33615,0
12115.57324,0
12097.42343,0
12124.04857,0
12207.09656,0
12372.32903,0
12541.92758,0
12781.11695,0
13033.29325,0
13288.74691,0
13475.97205,0
13579.41782,0
13659.27911,0
13729.43739,0
13816.99029,0
13913.67814,0
13032.14841,0
13480.391,0
13744.393,0
13932.24785,0
13589.77469,0
13741.60275,0
13854.64027,0
13944.08878,0
13956.0426,0
13947.8874,0
13923.56904,0
13899.96516,0
13594.98584,0
13583.87334,0
13559.18983,0
13523.67738,0
13464.99581,0
13407.46581,0
13358.53804,0
13298.3123,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
6174.127529,0
6397.396274,0
6237.85019,0
6306.834529,0
6903.016787,0
6903.6444,0
6882.729944,0
6850.579697,0
8442.245667,0
8232.102229,0
8041.06744,0
7855.522588,0
7674.771306,0
7491.958177,0
7372.729371,0
7273.409298,0
7360.089752,0
7457.445905,0
7579.443509,0
7764.177727,0
7957.801589,0
8170.006906,0
8378.286191,0
8583.128141,0
9090.01175,0
9433.834667,0
9884.983573,0
10343.10797,0
10220.83752,0
10374.78196,0
10555.14557,0
10752.47497,0
10903.972,0
11059.98403,0
11203.02362,0
11310.22354,0
11446.74074,0
11600.41874,0
11760.85983,0
11927.36772,0
12030.94767,0
12137.91277,0
12222.3691,0
12293.21278,0
11446.36244,0
11735.4401,0
11815.76857,0
11823.64373,0
11241.36319,0
11159.77099,0
11043.12592,0
10904.42438,0
10979.31137,0
11043.13284,0
11098.63478,0
11148.15494,0
10900.3544,0
10954.98268,0
11002.23674,0
11045.14258,0
11085.27757,0
11127.30292,0
11169.13174,0
11209.41586,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
10144.25892,0
10402.20563,0
10361.23411,0
10452.83981,0
11398.47659,0
11754.84175,0
12076.04221,0
12339.10095,0
14181.71312,0
14264.79038,0
13926.52782,0
13497.38699,0
13035.48243,0
12567.80685,0
12267.68752,0
12080.21409,0
12101.76121,0
12147.35696,0
12183.94262,0
12207.87314,0
12214.98119,0
12263.78877,0
12355.01072,0
12457.12532,0
12832.25003,0
13029.48578,0
13241.2813,0
13489.54441,0
13308.96262,0
13415.11139,0
13498.92262,0
13574.43163,0
13646.3914,0
13718.30118,0
13813.10583,0
13916.70103,0
14031.05451,0
14156.55264,0
14256.81397,0
14363.62934,0
14436.0976,0
14490.76447,0
14527.03442,0
14559.79814,0
13704.49023,0
14073.23122,0
14288.07353,0
14425.67434,0
14014.70846,0
14102.76074,0
14157.03833,0
14190.2726,0
14177.50397,0
14199.80634,0
14224.08788,0
14239.76916,0
13955.59504,0
13968.94536,0
13977.10677,0
13979.30786,0
13979.50982,0
13974.96757,0
13968.4108,0
13958.15158,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
6109.273558,0
6135.133208,0
5870.04193,0
5700.35192,0
6430.733198,0
6523.149394,0
6574.995075,0
6598.596976,0
8222.543187,0
8029.993233,0
7879.886805,0
7730.800638,0
7601.03124,0
7462.494699,0
7388.458342,0
7338.696871,0
7310.381472,0
7287.45548,0
7298.444225,0
7323.675219,0
7366.931161,0
7413.217011,0
7460.605303,0
7510.387236,0
7612.20751,0
7816.815867,0
8025.090701,0
8251.389776,0
8428.797332,0
8609.27776,0
8765.659051,0
8865.428001,0
8773.633811,0
8650.246883,0
8512.860163,0
8383.32694,0
8278.896844,0
8186.871854,0
8140.489925,0
8133.238429,0
8042.087175,0
7969.558479,0
8028.351032,0
8246.789458,0
7340.969491,0
8158.673689,0
8336.511043,0
8381.075267,0
7843.410699,0
7826.364038,0
7806.493868,0
7730.51788,0
7677.378406,0
7589.459321,0
7478.67325,0
7352.624792,0
6890.795746,0
6724.808146,0
6546.079996,0
6360.719984,0
6203.319255,0
6046.097662,0
5884.650726,0
5720.048815,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
4682.102241,1749.528402
4620.288918,336.1086448
4625.443541,254.6818025
4555.05465,0
4979.001386,0
4633.724556,0
4337.73369,0
4081.901304,0
6498.268004,0
6452.099004,0
6444.662468,0
6482.39109,0
6536.104732,0
6591.351494,0
6653.140616,0
6758.328802,0
6978.726914,0
7206.332993,0
7475.662216,0
7759.614936,0
8500.741018,0
9344.25126,0
9446.028144,0
9593.992898,0
9771.087935,0
9931.213464,0
10087.08179,0
10234.68203,0
10174.02688,0
10119.3564,0
10037.53441,0
9937.745355,0
9858.407521,0
9800.272675,0
9774.429117,0
9760.243074,0
9756.873467,0
9766.62299,0
9803.864418,0
9858.248167,0
9876.803518,0
9941.864959,0
10114.70276,0
10347.3835,0
9762.405343,0
10431.56544,0
10874.39135,0
11114.61703,0
10586.41378,0
10131.11513,0
9613.974346,0
9056.378796,0
8995.073408,0
9090.941302,0
9112.982023,0
9125.066276,0
8837.247856,0
8847.811745,0
8848.950161,0
8844.534334,0
8839.126025,0
8829.319744,0
8816.786748,0
8802.463901,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
6711.617734,0
6215.068702,0
5522.763528,0
4929.141855,0
4754.392788,0
4507.742788,0
4242.452435,0
3977.397403,0
4346.413891,0
4129.378955,0
3999.670701,0
3937.618134,0
3867.562438,0
3800.611677,0
3776.87656,0
3754.880155,0
3734.628785,0
3727.879633,0
3721.779344,0
3716.309056,0
3711.393177,0
3711.142657,0
3711.142657,0
3711.142657,0
2917.286705,0
2917.286705,0
2917.286705,0
2917.286705,0
2917.286705,0
2917.286705,0
2917.286705,0
2917.286705,0
2917.286705,0
2917.286705,0
2919.083508,0
2937.701417,0
2952.943573,0
2968.113571,0
2983.976822,0
2997.933773,0
2981.780811,0
2963.117744,0
2943.003504,0
2920.987603,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
816.9986509,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
15554.01076,14050.04187
14779.20043,8292.514109
13506.86604,7496.069473
11922.96902,7113.852985
11736.72772,6658.278706
11275.98143,6321.392792
10347.06535,6043.093703
9603.945106,5741.028605
10429.68249,5275.074256
9839.875873,4828.963025
9405.487355,4644.763427
9112.703741,4386.349135
8937.112276,4134.878957
8810.533236,3953.086633
8565.179012,3785.780724
8279.919047,3562.097042
7960.141263,3337.979146
7658.773593,3090.035071
7414.843632,2838.822848
7189.542093,2618.188492
7037.914386,2415.774228
6961.049752,2178.35147
6903.824477,1926.864241
6848.22297,1649.483945
6720.937316,1360.340051
6682.108924,1083.048958
6639.66129,871.8980725
6625.129136,672.994562
6751.081768,479.8101152
6738.712638,277.6915367
6711.024872,0
6649.716593,0
6587.412181,0
6540.342478,0
6536.220423,0
6531.142074,0
6526.031869,0
6521.688395,0
6515.756395,0
6510.529365,0
6506.970407,0
6502.448294,0
6498.426442,0
6493.24198,0
4424.470141,0
4453.669898,0
4596.57223,0
4781.008363,0
4335.63643,0
4708.569696,0
4847.896797,367.5395861
5039.290217,529.6305531
5193.320149,637.6645368
5336.740012,737.7402036
5468.09499,830.0731723
5582.095259,911.2769515
5391.153227,976.71239
5491.474452,1098.931855
5577.12743,1188.00753
5654.293189,1243.595779
5695.337062,1198.015693
5727.002938,1150.746932
5751.540321,1100.362315
5770.926303,1047.322374
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
9265.8992,5158.454482
8572.397099,2676.557172
8513.253244,2322.655814
7531.045899,2033.621866
7789.069672,2127.275693
7608.210925,1933.834703
7105.252961,1716.046421
6619.994449,1598.195208
7865.07827,1229.641836
7512.08782,805.3550761
7165.312156,579.7526484
6917.369529,337.8739922
6737.267548,68.58480305
6665.820784,0
6619.152688,0
6583.804301,0
6562.062914,0
6545.91746,0
6521.946259,0
6496.755285,0
6470.013335,0
6459.794352,0
6451.127906,0
6444.662468,0
6235.820776,0
6231.537095,0
6225.506572,0
6226.815567,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
4327.713261,0
4327.713261,0
4336.018527,0
4351.806778,0
3540.100403,0
3620.155211,0
3697.276867,0
3795.744855,0
3897.521344,0
4024.075865,0
4129.645346,0
4229.046036,0
4004.73591,0
4070.14936,0
4135.044046,0
4194.693647,0
4279.603944,0
4370.855305,0
4455.6466,0
4599.660161,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
10228.25772,7625.91289
9078.560362,4764.064208
8619.125868,4217.150141
7852.33711,4012.426994
8073.883416,3905.088173
7861.830583,3473.549798
7539.849568,3325.876693
7129.253043,3171.338224
8345.658489,2951.115602
7903.384905,2538.978567
7663.780342,2384.384846
7518.528982,2293.69652
7397.027879,2151.041132
7316.229368,1978.581679
7237.121699,1829.266694
7165.963356,1699.685434
7089.66282,1576.541163
7030.506277,1452.37865
6955.960423,1327.094826
6875.612943,1198.990972
6800.842174,1065.308008
6727.031998,926.506634
6588.313267,784.8854762
6546.629657,632.8136525
6377.698044,379.4546172
6339.573237,0
6300.151428,0
6274.548175,0
6463.034363,0
6454.71278,0
6449.097134,0
6444.662468,0
6444.662468,0
6452.378115,0
6500.458098,0
6545.030312,0
6555.314246,0
6563.642763,0
6571.933677,0
6581.852552,0
6542.377905,0
6500.139455,0
6456.573434,0
6444.662468,0
4333.489366,0
4347.096009,0
4359.812521,0
4374.496627,0
3600.84011,0
3722.023756,0
3787.524989,0
3874.710884,0
3975.723909,0
4069.227542,0
4148.765444,0
4226.038789,0
4020.246036,0
4106.561527,0
4188.687416,0
4264.527142,0
4337.614023,0
4418.671434,0
4495.461165,0
4571.439034,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
9788.742189,6643.745811
8746.404389,3940.42361
8667.580151,3373.576634
7526.303525,3018.843392
7786.013467,3148.125429
7611.099135,2981.232476
7051.822853,2772.905952
6366.031704,2661.005339
7528.589377,2159.228747
7190.713803,1545.742181
6900.120148,1085.264625
6753.786288,589.1178157
6651.834998,91.68383379
6596.586956,0
6540.437818,0
6488.374267,0
6445.100868,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
6223.710468,0
6265.954175,0
6347.833295,0
6422.588315,0
6559.031816,0
6541.901493,0
6502.257832,0
6499.386659,0
6517.90146,0
6537.751489,0
6557.203352,0
6576.658446,0
6564.54183,0
6550.225015,0
6535.942372,0
6522.827379,0
6502.120948,0
6480.621491,0
6458.503824,0
6444.662468,0
4338.294239,0
4327.713261,0
4327.713261,0
4327.713261,0
3512.526701,0
3525.640517,0
3549.785485,0
3573.451616,0
3631.646513,0
3687.859839,0
3736.028178,0
3780.051321,0
3519.956735,0
3562.90222,0
3602.253283,0
3638.993123,0
3685.244932,0
3724.715241,0
3775.915193,0
3830.281193,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1050.665167,0
1217.522334,0
1217.522334,0
1217.522334,0
1217.522334,0
8247.374257,5867.222859
7359.615446,3418.485626
7346.777838,2878.83229
6516.219312,2515.593601
6870.258432,2646.593217
6756.974514,2513.247272
6353.26318,2357.435112
5815.968097,2294.615067
7254.51845,1824.732759
7007.240091,1216.773793
6778.794625,797.7792868
6656.165604,354.2356516
6595.221155,0
6532.696851,0
6479.036896,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
6444.662468,0
6451.412858,0
6474.474955,0
6543.592616,0
6455.721599,0
6571.134055,0
6665.292309,0
6776.447076,0
6882.198443,0
6899.038207,0
6882.852288,0
6831.609629,0
6770.68183,0
6713.158807,0
6685.87811,0
6682.629581,0
6682.32695,0
6681.188252,0
6681.06622,0
6683.344604,0
6613.306823,0
6553.842441,0
6510.380245,0
6466.677361,0
4379.467579,0
4373.130595,0
4367.21482,0
4359.717154,0
3526.3989,0
3520.909816,0
3532.418085,0
3551.847022,0
3599.879186,0
3654.393991,0
3700.271695,0
3747.304828,0
3468.72122,0
3492.729244,0
3511.48109,0
3527.282531,0
3551.258006,0
3573.179548,0
3593.981754,0
3623.100195,0
1192.093302,0
1192.093302,0
1192.093302,0
1192.093302,0
1037.950651,0
1037.950651,0
1037.950651,0
1037.950651,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
829.713167,0
7891.349478,5519.170698
7045.263824,3274.966548
7077.976402,2853.348627
6324.104432,2608.910447
6190.09177,2689.766944
6105.795317,2626.116368
5720.865139,2473.37031
5188.934049,2354.236896
5285.855832,2109.437011
4945.136445,1805.330914
4688.430922,1542.645202
4463.572023,1245.316619
4294.798278,881.3766011
4188.734676,520.1425853
4095.433125,96.19941539
4010.79054,0
3934.13506,0
3890.896684,0
3860.87484,0
3829.505677,0
3796.963907,0
3777.480895,0
3941.441784,0
4250.829133,0
